Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;13:45:00;21,231844;21,27594;20,982723;25,875504;21,909412;19,77071;21,372538;21,546112;20,843697;21,381674;20,660055;22,350008;21,726198;20,685745;22,343822;22,440006;9,324206;2,176243;2,064328;126,86886;165,00829;20,83251;20,83251;18,989105;10,9945;128,43314;104,24682;21,550472;21,550472;18,533995;85,253815;102,38638;21,341492;21,341492;18,487503;11,0763445;35,014805;58,081924;21,617138;18,804714;-3,87253;2,0579891;-1,9390259;0,066265106;518,8457;377,97318;469,39374;639,7722;528,17957;423,58752;640,197;405,53964;405,53964;698,08417;590,81433;545,7479;698,08417;392,7538;392,7538;359,079;467,81012;378,57346;364,2554;396,3839;656,0184;716,25037;715,239;437,48813;437,48813;459,02414;459,02414;
14.10.2022;13:50:00;21,269295;21,300364;20,958168;25,876303;21,934757;19,792107;21,420174;21,52868;20,798458;21,460056;20,65324;22,378883;21,714756;20,709536;22,362478;22,467604;9,329926;2,1644702;2,0355246;125,905075;162,94838;20,845442;20,845442;18,947012;10,900569;124,47648;101,798416;21,57316;21,57316;18,499361;91,29401;107,324455;21,365416;21,365416;18,461496;11,000716;35,324287;57,111317;21,63358;18,849478;-5,435583;3,0602226;-0,9353218;1,0562344;539,2269;379,35458;470,39352;633,7384;522,3194;424,93167;634,25214;405,0316;405,0316;694,38416;594,5268;541,92145;694,38416;393,7517;393,7517;362,26865;471,60907;382,11435;364,27792;399,1723;680,4981;721,38794;721,3862;431,37943;431,37943;457,4678;457,4678;
14.10.2022;13:55:00;21,295568;21,280014;20,955446;25,873821;21,94458;19,79294;21,372314;21,552237;20,79964;21,459915;20,692482;22,396675;21,702057;20,659008;22,362452;22,477943;9,33369;2,135216;2,0135934;121,9169;161,91866;20,804071;20,804071;18,932955;10,95813;121,56107;99,17814;21,588621;21,588621;18,531542;93,34985;111,31354;21,30266;21,30266;18,41792;11,074473;33,265602;57,135616;21,621092;18,872757;-3,8730736;3,060318;0,071193695;1,0561028;526,7577;379,69415;474,93658;629,72095;523,8469;425,7809;629,72095;405,28055;405,28055;667,48114;590,0043;533,34283;667,48114;393,1439;393,1439;362,36038;475,22092;388,33707;364,27515;406,51407;701,14087;735,44617;735,44617;427,30588;427,30588;457,4645;457,4645;
14.10.2022;14:00:00;21,316986;21,30884;20,934446;25,878868;21,983456;19,791708;21,355408;21,54557;20,783588;21,400497;20,598639;22,404661;21,701683;20,73701;22,336596;22,529165;9,352491;2,1147459;1,9765569;120,95858;153,91486;20,856422;20,856422;18,909582;10,900775;114,4863;86,1336;21,509892;21,509892;18,546297;92,25531;112,31104;21,366978;21,366978;18,367651;11,009337;36,270866;55,04806;21,61362;18,887476;-7,860565;0,06628227;-0,935112;-0,3841381;450,95844;385,78247;474,1422;609,3184;524,90045;424,2295;609,3184;404,41885;404,41885;632,2482;586,6914;530,66925;632,2482;390,13364;390,13364;358,7539;476,124;384,34564;364,27777;405,07126;724,74115;741,9422;741,9422;427,667;427,667;455,04657;455,04657;
