Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;19:50:00;20,480402;21,201649;20,992805;25,880089;21,244726;20,113235;20,999443;20,792679;20,644573;21,046679;20,487465;21,67834;21,66939;20,808714;21,983368;21,803127;8,993473;1,7059349;1,6077121;77,79721;107,022835;20,580841;20,580841;18,808872;10,520476;71,39889;49,176834;21,261854;21,261854;18,40559;36,169754;43,49243;21,100296;21,100296;18,50508;10,86557;35,321484;58,077408;21,480066;18,734035;-0,8795624;3,0598793;0,07154274;0,066215515;363,2934;384,54044;477,494;496,09814;422,7828;421,38452;496,09814;397,8408;397,8408;527,1976;406,7851;477,6807;527,1976;387,03787;387,03787;358,7701;467,80328;362,3836;364,51202;402,97556;469,8138;446,9373;469,8138;427,59332;427,59332;450,15634;450,15634;
14.10.2022;19:55:00;20,47738;21,212595;21,025896;25,929188;21,251556;20,108015;21,00646;20,749693;20,642576;21,064455;20,470808;21,664856;21,69031;20,807156;22,011354;21,814482;8,999538;1,711393;1,6190487;78,74119;104,95595;20,589495;20,589495;18,806263;10,4883375;73,45441;48,205166;21,284159;21,284159;18,423763;36,16896;44,447598;21,11762;21,11762;18,493534;10,863174;35,32854;56,013203;21,507175;18,776812;-0,8795452;2,0578346;0,070531845;0,066467285;363,2984;378,25064;473,89212;493,18875;422,19427;423,87952;493,18875;395,5257;395,5257;530,4479;406,78116;480,68872;530,4479;387,94067;387,94067;359,13147;469,55167;362,6024;366,92712;403,2807;471,31876;445,43704;471,31876;431,07605;431,07605;451,49466;451,49466;
14.10.2022;20:00:00;20,47107;21,214306;20,992683;25,880077;21,24559;20,113304;21,00485;20,729721;20,643148;21,043293;20,543749;21,673422;21,631985;20,798872;22,01241;21,80252;8,989517;1,7031945;1,6132555;77,795105;107,02324;20,564777;20,564777;18,80321;10,483606;74,42109;49,17054;21,24568;21,24568;18,40901;35,207626;43,49467;21,13779;21,13779;18,494553;10,837181;34,232006;57,11138;21,432554;18,802956;0,127285;3,060131;0,07962227;1,0568352;363,04675;375,6261;467,88977;493,08997;418,8379;424,93115;493,08997;396,39886;396,39886;530,6808;405,80603;482,2504;530,6808;390,812;390,812;358,83154;471,54788;362,5854;365,07776;405,01355;475,0853;444,33884;475,0853;431,37268;431,37268;451,52917;451,52917;
