Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;3:00:00;20,557861;21,217024;21,03049;25,87577;21,179697;20,159317;21,088636;20,75654;20,629694;21,440699;20,426949;21,610512;21,676128;20,83272;21,986542;21,835764;8,608788;1,6881095;1,6104527;75,87243;105,40312;20,562914;20,562914;18,816805;10,567414;70,415985;47,625435;21,085297;21,085297;18,523241;35,20229;43,50475;21,121887;21,121887;18,504545;10,915037;35,327385;57,108677;21,464108;18,85357;0,12709427;4,0698433;0,070373535;3,0627136;363,02948;373,22214;472,3665;487,02814;416,71506;414,22266;487,02814;390,7097;390,7097;527,67194;416,17514;484,7179;527,67194;379,2937;379,2937;359,31433;460,46912;364,56998;364,27933;405,342;486,53116;430,75317;486,53116;425,32266;425,32266;440,8576;440,8576;
14.10.2022;3:05:00;20,577467;21,21711;20,985588;25,880728;21,200706;20,187702;21,085564;20,671637;20,638935;21,442158;20,420708;21,612724;21,675919;20,849052;22,011719;21,836273;8,604919;1,6853576;1,6008793;76,3504;103,993286;20,589983;20,589983;18,829784;10,562212;72,50005;47,2468;21,100769;21,100769;18,49565;36,19302;42,534225;21,143673;21,143673;18,508965;10,948267;36,27291;57,110924;21,4902;18,864782;-0,8789463;2,0576324;0,07217789;1,0558605;363,40677;377,23944;469,39792;487,00687;421,28067;412,35837;487,00687;394,3549;394,3549;522,90466;419,63086;485,77338;522,90466;380,93774;380,93774;359,17563;464,5145;364,5676;364,74313;400,37646;479,82187;431,1777;479,82187;427,10605;427,10605;445,95236;445,95236;
14.10.2022;3:10:00;20,625105;21,21756;20,97078;25,87854;21,193941;20,161762;21,089008;20,678768;20,610336;21,437576;20,426643;21,649685;21,676493;20,871717;21,998055;21,826881;8,608059;1,6908592;1,5995347;76,83115;104,95727;20,519882;20,519882;18,82801;10,568454;69,46025;46,155693;21,099876;21,099876;18,493643;35,20018;43,491177;21,138233;21,138233;18,507149;10,915144;34,22986;56,01185;21,489742;18,869532;-1,8845768;3,06007;0,071115494;1,0556297;363,29526;376,2203;465,724;485,46457;414,63852;415,77158;485,46457;393,14554;393,14554;523,6464;420,32996;482,523;523,6464;379,8125;379,8125;358,91577;461,50244;364,64572;364,703;406,0931;474,19305;430,30182;474,19305;427,31744;427,31744;440,81174;440,81174;
