Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;8:45:00;20,649443;21,469698;20,934927;25,9304;21,712982;20,108164;21,048954;20,716917;20,83312;21,730192;20,453024;21,602425;21,691477;20,843414;21,935425;21,8;8,599453;1,7619799;1,6694666;83,819046;114,93956;20,766674;20,766674;18,908182;10,390917;83,47412;62,21552;21,288025;21,288025;18,578897;35,203213;43,5006;21,13822;21,13822;18,538797;10,735129;35,32514;56,011055;21,488874;18,673681;0,1264286;6,06061;0,07007408;4,0649757;365,0413;441,77893;482,89456;519,9698;432,78207;427,8223;519,9698;406,3941;406,3941;525,67;425,8333;583,9921;583,9921;379,52975;379,52975;362,71085;480,74258;362,58948;367,02432;403,97745;477,77463;443,84433;480,74258;419,36072;419,36072;445,94922;445,94922;
14.10.2022;8:50:00;20,649284;21,475574;20,93394;25,875216;21,732397;20,137022;20,974205;20,704443;20,825605;21,712934;20,446972;21,647305;21,624279;20,820091;21,92134;21,799244;8,622655;1,7740059;1,6666768;84,79155;113,04609;20,771172;20,771172;18,894194;10,388905;93,462326;70,21076;21,34916;21,34916;18,605755;36,16827;42,53393;21,154408;21,154408;18,535984;10,737977;35,326725;57,11029;21,491175;18,689291;-0,8793411;4,0703087;0,070856094;2,0595436;363,3029;446,21124;478,28488;520,8591;436,96075;425,77444;520,8591;399,414;399,414;525,65735;420,42786;632,4483;632,4483;381,3574;381,3574;407,52545;492,67078;362,38257;364,2921;402,81625;477,30676;445,9433;492,67078;424,4174;424,4174;447,94608;447,94608;
14.10.2022;8:55:00;20,597015;21,579391;20,967148;25,928223;21,729496;20,075846;20,968561;20,730194;20,849314;21,725735;20,471584;21,662474;21,636608;20,81121;21,921429;21,772495;8,644086;1,7866336;1,679006;84,7805;113,97957;20,766527;20,766527;18,907557;10,407172;98,782585;72,13711;21,358679;21,358679;18,637297;36,166523;42,53475;21,154377;21,154377;18,568493;10,7759495;35,32597;55,044373;21,507065;18,726181;4,1154575;4,0700054;0,07077217;1,0558548;363,0225;454,82477;482,26508;524,7261;447,86902;425,9585;524,7261;402,91605;402,91605;526,976;418,54578;621,43524;621,43524;384,44687;384,44687;403,09518;486,7469;362,4172;364,5614;401,78766;477,25586;438,75903;486,7469;422,44434;422,44434;443,47202;443,47202;
14.10.2022;9:00:00;20,783978;21,539736;21,043056;25,88436;21,756588;20,083925;20,960796;20,800705;20,895348;21,834587;20,544252;21,7165;21,689472;20,824047;21,921211;21,80072;8,661807;1,8291048;1,7106566;87,81569;120,02271;20,75711;20,75711;18,907825;10,375155;98,39871;74,18987;21,349365;21,349365;18,643318;36,163128;43,495525;21,216467;21,216467;18,602036;10,792167;34,227783;60,001026;21,514894;18,790443;4,116543;4,0697117;0,07134247;2,059595;366,05252;457,95035;523,2592;531,07434;454,76712;425,7588;531,07434;402,17157;402,17157;525,2815;423,4586;626,9465;626,9465;384,90997;384,90997;398,4663;488,50943;362,55484;367,0138;405,8693;477,8274;442,56;488,51508;427,63403;427,63403;443,44858;443,44858;
