Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;12:00:00;20,984385;21,355696;21,023886;25,928907;22,099682;19,823997;20,855858;21,32599;21,026814;21,146091;21,164135;22,32534;21,93866;20,719898;22,340034;21,554092;9,124111;2,1790314;2,0711408;129,89142;165,96837;20,766338;20,766338;18,924618;10,9755335;125,4335;100,268425;21,51927;21,51927;18,4036;58,24797;66,4512;21,357704;21,357704;18,753672;11,13526;36,27166;55,04361;21,60416;18,860285;-7,8526573;-0,93673706;-1,9408531;-3,9518719;363,0258;391,8472;467,05923;652,34845;622,77985;419,71637;652,34845;399,34964;399,34964;522,4062;460,90732;690,7594;690,7594;388,31836;388,31836;359,47772;510,61603;388,70392;364,2796;400,77643;558,65875;441,813;558,65875;427,06784;427,06784;446,86646;446,86646;
14.10.2022;12:05:00;20,979834;21,330902;21,016768;25,926891;22,072304;19,775196;20,849247;21,278;21,040436;21,15337;21,071423;22,327805;21,913755;20,720404;22,315353;21,577995;9,151363;2,1830783;2,0560718;128,93016;165,00607;20,743355;20,743355;18,932196;11,008661;119,42226;97,24126;21,506168;21,506168;18,465574;53,30503;62,462128;21,383728;21,383728;18,793615;11,258407;36,27225;56,01086;21,5798;18,868683;-6,8729153;0,066280365;0,070640564;-1,9423943;363,29367;392,0538;470,7021;643,6692;612,2174;421,36987;643,6692;399,368;399,368;527,8899;461,8731;678,3516;679,0225;389,12262;389,12262;359,14175;496,27094;388,20062;364,26514;406,38614;545,6761;443,40195;545,6761;427,08102;427,08102;444,501;444,501;
14.10.2022;12:10:00;20,923166;21,324516;21,083878;25,881548;22,113018;19,777683;20,925514;21,31985;21,058453;21,145565;21,064169;22,317064;21,91448;20,750055;22,31559;21,612133;9,181158;2,17591;2,0424025;124,943985;163,91022;20,769276;20,769276;18,921074;11,061762;144,50487;119,167114;21,423903;21,423903;18,25759;49,188416;58,481033;21,412502;21,412502;18,790436;11,348603;34,231903;57,12065;21,606045;18,719831;-2,874752;4,070034;0,069618225;3,0630379;363,2942;387,2087;478,10718;641,92084;604,89075;425,49878;643,52747;403,7908;403,7908;524,6915;478,3547;777,80255;778,1461;385,45908;385,45908;358,82404;491,8207;386,267;364,3011;403,98798;525,5081;450,02603;525,5081;426,17154;426,17154;445,4442;445,4442;
