Päivä;Aika;KK01 TE20 HUONELÄMPÖTILA;KK03 TE20 HUONELÄMPÖTILA;TK5A.05 TE/QE20.01 HUONELÄMPÖTILA;TK5A.05 TE/QE20.02 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.05 PE10 TULOILMA;TK5A.05 PE30 POISTOILMA;TK5A.05 TE/QE30 POISTOILMA;TK5A.05 TE/QE30 POISTOILMA;TK5A.05 TE10 TULOILMA;TK5A.06 PE10 TULOILMA;TK5A.06 PE30 POISTOILMA;TK5A.06 TE10 TULOILMA;TK5A.06 TE30 POISTOILMA;TK5A.05 PDE20 PAINE-ERO VAIPAN YLI;TK5A.06 PDE20 PAINE-ERO VAIPAN YLI;TK5A.05 TE/QE20.01 CO2-PITOISUUS;TK5A.05 TE/QE20.02 CO2-PITOISUUS;TK5A.05 TE/QE30 CO2-PITOISUUS;TK5A.05 TE/QE30 CO2-PITOISUUS;TK5A.05 TE/QE30 CO2-PITOISUUS;
13.10.2022;20:45:00;22,031038;22,206676;21,974102;20,854094;8,408191;42,971916;88,668976;20,940268;20,940268;18,762474;32,92949;57,656418;19,777702;20,28665;0,07079697;4,138973;364,29416;485,4606;485,4606;434,5325;434,5325;
13.10.2022;20:50:00;22,038406;22,20339;21,94948;20,829325;8,40985;42,919926;85,648;20,863638;20,863638;18,782806;31,016296;56,21705;19,672163;20,272467;0,07234955;5,1394615;363,25537;477,20786;477,20786;434,01547;434,01547;
