Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;16:20:00;20,683945;21,22416;21,023254;25,877129;21,400145;20,087715;21,10262;20,982103;20,711538;21,192629;20,668686;21,958366;21,701813;20,81002;22,072401;21,963524;9,173435;1,708677;1,6283562;76,84611;110,98809;20,554047;20,554047;18,794783;10,685587;74,420074;51,23022;21,401497;21,401497;18,32396;36,170574;43,49536;21,183296;21,183296;18,633554;11,096125;35,32686;57,10838;21,603794;18,863577;1,1183357;3,0605469;0,070495605;2,0597916;363,05307;378,0036;478,90643;497,28427;407,9379;428,31116;497,28427;397,03244;397,03244;535,20935;438,5221;490,48138;535,20935;391,16837;391,16837;359,1878;469,42377;362,64905;364,28778;408,4547;480,5598;453,8981;480,4;427,35495;427,35495;448,3846;448,3846;
14.10.2022;16:25:00;20,665243;21,217083;20,991869;25,881174;21,35534;20,107573;21,094715;21,02439;20,777107;21,133385;20,597908;21,883764;21,701515;20,807495;22,075523;21,954899;9,182476;1,7196032;1,6379365;78,269516;108,93387;20,679977;20,679977;18,794083;10,690363;73,45283;50,26863;21,349382;21,349382;18,350775;35,20367;43,494244;21,226921;21,226921;18,62534;11,092001;35,32936;56,011486;21,577068;18,869318;0,127594;3,0713253;1,0608444;2,0601635;363,15488;378,25378;474,6673;499,28528;411,14975;426,1095;499,28528;398,86295;398,86295;535,22003;435,4677;492,7975;535,22003;383,07565;383,07565;358,73755;467,50217;362,38663;364,52325;401,73917;482,94247;458,3263;482,4397;422,6515;422,6515;449,99014;449,99014;
14.10.2022;16:30:00;20,651415;21,217743;20,992891;25,928436;21,33153;20,099102;21,123741;21,037003;20,755938;21,183167;20,592022;21,858768;21,682158;20,869799;22,050835;21,95179;9,177834;1,7278024;1,6338198;81,768456;108,93713;20,604076;20,604076;18,796232;10,657111;75,50957;49,174164;21,35046;21,35046;18,33286;36,170444;43,496017;21,220533;21,220533;18,629726;11,087372;35,328873;55,04622;21,517399;18,869186;-0,8796139;3,0607586;0,071388245;1,0563698;363,04175;377,98267;475,95438;497,25723;411,31754;426,4248;497,25723;398,26855;398,26855;540,2541;437,72153;494,8065;540,2541;384,9828;384,9828;362,3559;472,9003;362,3769;364,4899;405,00632;483,30942;457,75876;483,42474;422,36932;422,36932;449,50137;449,50137;
