Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
11.10.2022;19:30:00;20,495283;21,210201;20,969915;25,886879;21,268377;20,13321;20,912886;20,778368;20,666546;21,381046;20,45064;21,560669;21,618898;21,043285;21,922241;21,755562;8,035656;1,6853589;1,6008896;74,76529;104,95576;20,52818;20,52818;18,843596;10,104791;67,39961;44,229282;21,1945;21,1945;18,460375;36,162994;42,100685;21,04183;21,04183;18,491158;10,127294;35,329132;57,10848;21,465912;18,816029;0,12661934;4,0697575;0,07142639;2,0595703;363,32434;363,5746;461,92883;489,87717;396,8311;423,8695;489,87717;384,83148;384,83148;516,2594;417,92783;486,79504;516,2594;384,36615;384,36615;358,8942;455,64557;362,36768;364,54996;399,32004;449,7302;437,02026;455,60614;428,87625;428,87625;442,3284;442,3284;
11.10.2022;19:35:00;20,48669;21,229136;20,96676;25,880104;21,242966;20,144905;20,909527;20,775946;20,666584;21,360638;20,468294;21,559467;21,680882;21,043627;21,924753;21,772995;8,034073;1,688114;1,6008954;74,76895;104,95572;20,485353;20,485353;18,838512;10,104777;69,461334;45,19202;21,251495;21,251495;18,46432;35,204956;42,53258;21,092127;21,092127;18,484962;10,127044;34,233784;56,008255;21,45364;18,819138;0,12722015;3,060892;1,0616779;1,0556698;363,34857;363,5575;464,61234;485,4221;391,9222;423,5401;485,4221;385,4006;385,4006;519,3691;411,39417;483,7646;519,3691;385,36615;385,36615;362,31094;452,1213;362,37796;366,99902;396,9769;448,2065;434,28656;452,1213;428,05508;428,05508;441,46277;441,46277;
11.10.2022;19:40:00;20,580635;21,260288;20,966618;25,911724;21,268654;20,108707;21,009758;20,729582;20,666616;21,335508;20,41992;21,560581;21,625298;21,044022;21,937769;21,752985;8,03743;1,6853948;1,5885879;75,86468;103,99482;20,528757;20,528757;18,83088;10,051999;68,36748;45,193966;21,236038;21,236038;18,451391;35,20196;43,493156;21,073105;21,073105;18,486101;10,084028;35,326725;56,008087;21,457676;18,812553;0,12720871;4,0700417;0,07090378;3,0627232;365,7121;366,5438;463,3266;485,02197;395,98328;422,47543;485,02197;382,74512;382,74512;522,7102;407,8639;483,45844;522,7102;385,89346;385,89346;358,8371;451,52277;362,54626;364,23303;396,8707;449,11365;433,25052;451,52277;426,52945;426,52945;442,45587;442,45587;
11.10.2022;19:45:00;20,482023;21,28965;21,031902;25,874613;21,24259;20,163292;21,011127;20,778055;20,642769;21,341301;20,425922;21,572124;21,625694;21,016636;21,924036;21,752901;8,039375;1,6908609;1,5926392;76,83045;102,89832;20,454092;20,454092;18,821848;10,004488;70,41674;45,193176;21,208931;21,208931;18,429777;35,205223;42,542038;21,074026;21,074026;18,46956;10,026376;35,32722;57,10706;21,505653;18,802502;0,12730408;4,069954;0,070524216;3,0625648;363,27417;368,46097;465,15503;488,5299;397,42102;423,979;488,5299;390,65347;390,65347;529,7774;412,28528;484,95984;529,7774;385,89557;385,89557;359,25687;451,31097;362,43472;364,27448;396,222;456,7742;433,76837;456,7742;428,35437;428,35437;444,97763;444,97763;
11.10.2022;19:50:00;20,482128;21,227694;20,972784;25,878813;21,26951;20,108042;20,91015;20,702492;20,671804;21,342014;20,424;21,560183;21,607868;21,020206;21,948837;21,756374;8,030338;1,7168832;1,6159792;77,79371;105,92729;20,542238;20,542238;18,818014;10,011128;69,45808;46,14762;21,208652;21,208652;18,442364;35,204166;43,49431;21,101768;21,101768;18,458698;10,012515;34,234474;57,106297;21,441917;18,795551;0,12667084;2,058239;0,071712494;0,06618881;363,2257;371,88327;460,55508;493,2464;398,31052;420,81494;494,21338;388,92917;388,92917;521,6739;414,30478;486,15918;521,6739;385,3838;385,3838;358,9303;452,84494;362,4126;364,7542;395,70654;460,7562;439,3096;460,7562;429,04373;429,04373;448,00687;448,00687;
11.10.2022;19:55:00;20,470135;21,22409;20,966423;25,880486;21,218323;20,107977;20,927889;20,704288;20,691673;21,333061;20,419893;21,606056;21,594332;21,020397;21,949072;21,755966;8,033966;1,7113904;1,6228558;77,79282;107,022545;20,478909;20,478909;18,81174;10,025579;67,875626;45,19206;21,286217;21,286217;18,43766;36,16827;43,495857;21,100342;21,100342;18,459925;9,984027;35,327652;55,045063;21,46342;18,79662;0,12719917;2,058052;1,061182;0,06606102;363,02777;370,97968;468,10846;495,9249;402,59756;420,27264;497,52475;386,4189;386,4189;517,58563;413,83228;482,71393;517,58563;386,5684;386,5684;358,84842;452,5623;362,58264;364,878;399,09592;461,4984;441,9515;461,4984;430,3864;430,3864;444,41663;444,41663;
11.10.2022;20:00:00;20,541191;21,18799;20,97008;25,875244;21,256023;20,109058;20,908754;20,774452;20,617935;21,320532;20,483065;21,614836;21,622776;21,01999;21,934252;21,753525;8,034115;1,7114131;1,6283203;76,83233;107,02186;20,511198;20,511198;18,812044;10,025286;69,45969;45,19275;21,209858;21,209858;18,422407;37,267006;41,571774;21,064667;21,064667;18,460049;9,969335;35,32778;57,10835;21,403217;18,790226;-0,879097;4,0698776;-0,9350586;2,0596485;365,89804;375,4905;467,44138;491,95074;401,16644;422,84613;493,6477;389,2857;389,2857;519,8432;418,18338;488,62314;519,8432;385,50314;385,50314;359,18542;455,5252;363,50925;364,48596;398,4309;464,5818;443,97263;464,5818;428,0522;428,0522;443,52765;443,52765;
11.10.2022;20:05:00;20,450708;21,188393;21,0205;25,875101;21,223309;20,140114;20,907093;20,706703;20,692575;21,397518;20,40744;21,572096;21,654932;21,005379;21,909122;21,746208;8,038193;1,7277865;1,6253499;79,85123;105,92514;20,503397;20,503397;18,809462;10,008123;70,414474;46,697308;21,271656;21,271656;18,437101;36,168793;42,53416;21,074768;21,074768;18,461521;9,938471;35,325607;57,105045;21,47667;18,79055;-1,8837852;2,5589905;0,07037735;1,0559063;363,05542;377,9012;470,88733;498,5244;399,8803;425,54535;498,5244;388,93436;388,93436;519,85657;417,2978;484,30038;519,85657;390,00046;390,00046;360,4499;448,02484;362,40076;366,9661;396,20868;458,08896;446,91724;457,66333;427,54898;427,54898;442,49557;442,49557;
11.10.2022;20:10:00;20,476587;21,181105;20,958174;25,8757;21,231802;20,1083;20,905874;20,710556;20,631811;21,311089;20,402988;21,551773;21,596878;21,013968;21,921892;21,752768;7,9076843;1,7223215;1,6488904;77,79368;110,032845;20,439264;20,439264;18,792141;9,995075;68,891945;44,23073;21,197908;21,197908;18,415447;36,16794;43,494804;21,100332;21,100332;18,461708;9,908676;35,327087;57,109005;21,482164;18,797398;0,12738991;4,070093;0,071323395;2,0598621;363,26666;371,20038;462,6532;496,28085;405,25006;422,31403;496,28085;386,83862;386,83862;518,08905;418,54077;481,70486;518,08905;391,23016;391,23016;358,7734;451,15695;362,4487;366,3203;395,90616;461,88525;438,43936;461,62848;424,7221;424,7221;442,8877;442,8877;
