Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;5:10:00;20,629978;21,236113;20,96011;25,879055;21,181986;20,158669;21,137;20,64264;20,585691;21,44018;20,399124;21,5742;21,656528;20,810068;21,976736;21,80193;8,61415;1,6990769;1,6077381;77,79342;104,98303;20,56656;20,56656;18,823986;10,531489;70,41549;47,24976;21,043255;21,043255;18,549849;36,164673;43,490055;21,137712;21,137712;18,505888;10,857153;34,2352;57,10907;21,41839;18,856998;-0,879055;3,060627;0,072517395;1,0562019;365,97955;383,13208;472,28967;489,46405;408,554;419,30243;489,46405;391,348;391,348;526,0314;415,4281;481,3791;526,0314;387,05618;387,05618;359,05435;456,90775;362,40457;364,32205;399,38272;473,18845;437,24484;473,704;429,8995;429,8995;444,4758;444,4758;
14.10.2022;5:15:00;20,564796;21,270142;21,018082;25,874128;21,177406;20,164202;21,049786;20,692558;20,606007;21,508625;20,40659;21,56718;21,65945;20,834482;21,96339;21,808449;8,606205;1,6881181;1,5981469;75,87091;104,95925;20,518623;20,518623;18,80983;10,49505;69,45412;46,150124;21,10505;21,10505;18,568422;37,264565;43,491146;21,125128;21,125128;18,505262;10,816665;34,263203;56,01152;21,50028;18,85487;-0,87840843;3,0604248;0,07159424;1,0558109;363,30698;381,6376;467,75278;482,58224;409,66714;416,39395;482,58224;388,0931;388,0931;527,1644;410,70227;484,2793;527,1644;386,53397;386,53397;361,0313;456,09613;364,21487;366,87866;401,43613;472,67624;437,75357;472,67624;433,88953;433,88953;439,8217;439,8217;
14.10.2022;5:20:00;20,532875;21,211273;20,9569;25,926346;21,158388;20,164108;21,050858;20,642284;20,680782;21,39674;20,405771;21,622158;21,671474;20,849707;21,960064;21,837404;8,607452;1,6799594;1,5926996;75,87372;102,90557;20,55336;20,55336;18,813349;10,506069;70,414566;48,2273;21,211493;21,211493;18,602194;36,164906;43,49217;21,1292;21,1292;18,499453;10,837101;34,23296;58,075172;21,480743;18,852966;0,12753487;3,06036;0,07051468;1,0559082;363,02066;375,476;463,65668;487,03052;411,17453;419,15588;487,03052;392,84903;392,84903;523,0126;417,1113;481,18652;523,0126;390,03464;390,03464;358,77908;456,1132;362,65323;364,2755;400,04892;473,739;439,72955;473,7107;436,16113;436,16113;443,946;443,946;
