Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;0:30:00;20,656359;21,243963;21,02449;25,900671;21,22144;20,161589;21,17624;20,778868;20,64212;21,463242;20,446138;21,645397;21,723152;20,856525;22,07545;21,860268;8,548251;1,7031635;1,6104826;76,82939;107,01729;20,578072;20,578072;18,786243;10,461357;69,452736;47,24466;21,105173;21,105173;18,46008;36,167442;43,49289;21,138277;21,138277;18,476418;10,830011;35,324417;57,105904;21,517262;18,659245;-1,8843422;3,059681;0,07010651;2,059147;363,28534;374,69846;470,46347;490,9674;419,35382;418,73993;490,50015;396,46063;396,46063;520,032;412,81012;492,78445;520,032;378,41544;378,41544;358,90103;466,25696;362,38257;366,82034;406,51102;469,04688;438,8443;468,75983;434,44907;434,44907;452,11047;452,11047;
14.10.2022;0:35:00;20,597555;21,243843;20,985449;25,874178;21,251186;20,159033;21,106411;20,744799;20,657843;21,470194;20,448324;21,646336;21,767967;20,857552;22,075102;21,925533;8,557048;1,708636;1,6272979;77,79358;107,016304;20,5636;20,5636;18,778666;10,468891;70,41549;47,24522;21,12154;21,12154;18,44956;35,203312;43,4893;21,190956;21,190956;18,480238;10,823878;36,27492;57,108807;21,52697;18,71033;-0,87950134;3,0598335;0,07091904;2,0591717;366,0142;379,33313;465,27728;493,7567;418,73035;418,2751;492,221;396,87003;396,87003;527,6656;416,77637;497,7991;527,6656;383,91342;383,91342;360,21918;465,34375;364,65637;365,90723;404,32172;470,965;438,29666;470,2589;436,80862;436,80862;450,72174;450,72174;
14.10.2022;0:40:00;20,57802;21,243172;21,011078;25,874636;21,218876;20,15956;21,16312;20,742464;20,643427;21,468866;20,447224;21,699045;21,701288;20,857674;22,063961;21,887522;8,564546;1,6990604;1,6200689;76,83006;107,02069;20,565317;20,565317;18,797394;10,480374;71,39559;47,72122;21,149008;21,149008;18,474983;35,20044;42,531662;21,1553;21,1553;18,483839;10,83792;36,27314;58,075893;21,517744;18,755943;0,12718964;3,0600166;0,07086563;2,0592842;363,92062;382,12405;473,89526;494,2542;411,12808;418,37296;493,7571;394,8119;394,8119;527,1763;412,8399;498,04602;527,1763;380,34607;380,34607;358,9527;464,03976;362,81747;364,297;406,3401;466,2655;433,73547;466,2655;439,4248;439,4248;444,43597;444,43597;
