Päivä;Aika;TK5A.01 TE/QE20.01 HUONELÄMPÖTILA;TK5A.01 TE/QE20.02 HUONELÄMPÖTILA;TK5A.01 TE/QE20.03 HUONELÄMPÖTILA;TK5A.01 TE/QE20.04 HUONELÄMPÖTILA;TK5A.01 TE/QE20.05 HUONELÄMPÖTILA;TK5A.01 TE/QE20.06 HUONELÄMPÖTILA;TK5A.02 TE/QE20.01 HUONELÄMPÖTILA;TK5A.02 TE/QE20.02 HUONELÄMPÖTILA;TK5A.02 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.01 HUONELÄMPÖTILA;TK5A.03 TE/QE20.02 HUONELÄMPÖTILA;TK5A.03 TE/QE20.03 HUONELÄMPÖTILA;TK5A.03 TE/QE20.04 HUONELÄMPÖTILA;TK5A.03 TE/QE20.05 HUONELÄMPÖTILA;TK5A.03 TE/QE20.06 HUONELÄMPÖTILA;TK5A.03 TE/QE20.07 HUONELÄMPÖTILA;ULKOLÄMPÖTILA;TK5A.01 FTI70 ILMAMÄÄRÄ TF01;TK5A.01 FTI71 ILMAMÄÄRÄ PF01;TK5A.01 PE10 TULOILMA;TK5A.01 PE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE/QE30 POISTOILMA;TK5A.01 TE10 TULOILMA;TK5A.01 TE31 JÄTEILMA;TK5A.02 PE10 TULOILMA;TK5A.02 PE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE/QE30 POISTOILMA;TK5A.02 TE10 TULOILMA;TK5A.03 PE10 TULOILMA;TK5A.03 PE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE/QE30 POISTOILMA;TK5A.03 TE10 TULOILMA;TK5A.03 TE31 JÄTEILMA;TK5A.04 PE10 TULOILMA;TK5A.04 PE30 POISTOILMA;TK5A.04 TE/QE30 POISTOILMA;TK5A.04 TE10 TULOILMA;TK5A.01 PDE20 PAINE-ERO VAIPAN YLI;TK5A.02 PDE20 PAINE-ERO VAIPAN YLI;TK5A.03 PDE20 PAINE-ERO VAIPAN YLI;TK5A.04 PDE20 PAINE-ERO VAIPAN YLI;TK5A.01 TE/QE20.01 CO2-PITOISUUS;TK5A.01 TE/QE20.02 CO2-PITOISUUS;TK5A.01 TE/QE20.03 CO2-PITOISUUS;TK5A.01 TE/QE20.04 CO2-PITOISUUS;TK5A.01 TE/QE20.05 CO2-PITOISUUS;TK5A.01 TE/QE20.06 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.01 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE20.01 CO2-PITOISUUS;TK5A.02 TE/QE20.02 CO2-PITOISUUS;TK5A.02 TE/QE20.03 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.02 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE20.01 CO2-PITOISUUS;TK5A.03 TE/QE20.02 CO2-PITOISUUS;TK5A.03 TE/QE20.03 CO2-PITOISUUS;TK5A.03 TE/QE20.04 CO2-PITOISUUS;TK5A.03 TE/QE20.05 CO2-PITOISUUS;TK5A.03 TE/QE20.06 CO2-PITOISUUS;TK5A.03 TE/QE20.07 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.03 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;TK5A.04 TE/QE30 CO2-PITOISUUS;
14.10.2022;18:30:00;20,533989;21,181965;20,972084;25,918808;21,245579;20,12077;21,00016;20,769253;20,674946;21,05607;20,513288;21,735111;21,65057;20,810183;22,014;21,826939;9,115427;1,711335;1,6077441;79,84081;105,92465;20,559113;20,559113;18,788122;10,534028;75,511154;50,266884;21,33635;21,33635;18,37441;37,268784;42,537193;21,126831;21,126831;18,538267;10,923753;35,324947;57,103962;21,545135;18,871214;-0,8793106;3,0602646;0,07087326;1,0561295;363,1484;377,75116;485,8942;495,89682;416,26364;419,0416;495,89682;390,24356;390,24356;538,37506;412,89276;478,42227;538,37506;385,9735;385,9735;358,6665;463,8917;362,38678;364,31345;409,98672;477,79355;454,06094;478,98837;422,58777;422,58777;450,45804;450,45804;
14.10.2022;18:35:00;20,558926;21,213242;20,980011;25,87553;21,273193;20,083538;21,045471;20,74289;20,649097;21,066694;20,53547;21,73499;21,650763;20,83508;21,988047;21,853493;9,106921;1,7193794;1,6201087;79,83854;107,06377;20,563087;20,563087;18,789127;10,52136;75,51161;50,269157;21,311401;21,311401;18,35749;36,16517;43,495064;21,182222;21,182222;18,527771;10,900698;35,327618;56,009907;21,518475;18,86073;-1,8850536;4,069998;0,07048607;2,0590954;363,31302;381,5218;485,8273;495,70676;413,70654;420,82428;495,70676;390,20157;390,20157;533,29987;415,84326;486,5235;533,29987;387,17636;387,17636;361,53296;463,0495;362,38217;364,27948;407,98883;474,27682;456,34335;474,20453;421,09875;421,09875;456,00916;456,00916;
14.10.2022;18:40:00;20,579185;21,188522;20,96612;25,87409;21,230797;20,071148;21,02472;20,74682;20,643074;21,066362;20,578812;21,735245;21,650295;20,807259;21,987877;21,827736;9,102558;1,7195791;1,6338248;78,73991;108,93801;20,566282;20,566282;18,785652;10,511584;72,494774;48,207764;21,27197;21,27197;18,364864;36,1682;43,489857;21,124714;21,124714;18,523602;10,90154;35,32488;58,074116;21,55676;18,858532;0,12734413;2,0583305;0,07022858;0,066223145;366,04724;385,0889;480,24097;496,29108;412,6559;420,0027;496,45523;389,51157;389,51157;527,0897;417,49707;483,29874;527,0897;381,98456;381,98456;359,05106;475,73816;364,64676;364,30005;407,28735;475,33145;449,90244;475,73816;425,2871;425,2871;448,99463;448,99463;
